"","V1","V2","V3","V4","V5"
"21",0.18,0.42,0.7,0.42052875,0.417815
"22",0.18,0.44,0.4,0.4408725,0.43836
"23",0.18,0.46,0.8,0.460205,0.45666
"24",0.18,0.48,0.6,0.47942625,0.47682
"25",0.18,0.5,0.5,0.500145,0.498215
"26",0.18,0.52,0.7,0.5200475,0.517345
"27",0.18,0.54,0.5,0.53999,0.537245
"28",0.18,0.56,0.6,0.56005625,0.557245
"29",0.18,0.58,0.2,0.58034375,0.57793
"30",0.18,0.6,0.8,0.6003025,0.597345
"31",0.18,0.62,1,0.61886625,0.61736
"32",0.18,0.64,0.1,0.640425,0.63782
"33",0.18,0.66,0.3,0.65995875,0.658025
"34",0.18,0.68,0.2,0.680155,0.678625
"35",0.18,0.7,0,0.7004525,0.699645
"36",0.18,0.72,0.4,0.7199375,0.71725
"37",0.18,0.74,0.2,0.7387275,0.73624
"38",0.18,0.76,0.4,0.75817875,0.75639
"39",0.18,0.78,0.2,0.77904625,0.777965
"40",0.18,0.8,0,0.80089625,0.80012
"41",0.18,0.82,0.1,0.820205,0.81791
"42",0.18,0.84,0.1,0.84093875,0.840075
"43",0.18,0.86,0.1,0.86041125,0.859855
"44",0.18,0.88,0,0.88032125,0.87938
"45",0.18,0.9,0,0.9003125,0.90043
"46",0.18,0.92,0.1,0.92072875,0.91973
"47",0.18,0.94,0.2,0.9394575,0.938705
"48",0.18,0.96,0,0.95985625,0.959775
"49",0.18,0.98,0.5,0.9798725,0.979805
"","V1","V2","V3","V4","V5"
"1",0.2,0.02,4.7,0.019985,0.019695
"2",0.2,0.04,5.4,0.039695,0.03971
"3",0.2,0.06,3.9,0.0603825,0.05934
"4",0.2,0.08,2.6,0.0797325,0.079395
"5",0.2,0.1,3.5,0.09989875,0.099765
"6",0.2,0.12,3.1,0.1207125,0.12066
"7",0.2,0.14,2.1,0.14021875,0.13979
"8",0.2,0.16,2.1,0.1600775,0.158535
"9",0.2,0.18,2.1,0.18007625,0.178495
"10",0.2,0.2,3.2,0.2002175,0.19954
"11",0.2,0.22,2.2,0.22097375,0.22018
"12",0.2,0.24,1.7,0.2409475,0.24002
"13",0.2,0.26,1.6,0.25986625,0.25976
"14",0.2,0.28,2,0.28044875,0.27833
"15",0.2,0.3,1.3,0.29892875,0.298515
"16",0.2,0.32,1,0.31975375,0.318925
"17",0.2,0.34,1.8,0.33884375,0.33615
"18",0.2,0.36,0.9,0.36022875,0.356825
"19",0.2,0.38,0.8,0.3804875,0.378315
"20",0.2,0.4,1.2,0.4002625,0.39683
"21",0.2,0.42,0.8,0.42166875,0.419505
"22",0.2,0.44,0.6,0.439825,0.4367
"23",0.2,0.46,0.8,0.45899625,0.456795
"24",0.2,0.48,0.1,0.4799325,0.47553
"25",0.2,0.5,0.6,0.49977125,0.49651
"26",0.2,0.52,0.7,0.51981125,0.517795
"27",0.2,0.54,0.5,0.5403375,0.53711
"28",0.2,0.56,0.4,0.56077625,0.55912
"29",0.2,0.58,0.5,0.5794825,0.57841
"30",0.2,0.6,0.3,0.60091625,0.599375
"31",0.2,0.62,0.5,0.61912625,0.615275
"32",0.2,0.64,0.4,0.63982375,0.636735
"33",0.2,0.66,0.1,0.65947625,0.657605
"34",0.2,0.68,0.2,0.6786575,0.675655
"35",0.2,0.7,0.1,0.6999125,0.69783
"36",0.2,0.72,0.3,0.7188525,0.716825
"37",0.2,0.74,0.1,0.74017375,0.737415
"38",0.2,0.76,0,0.759865,0.757625
"39",0.2,0.78,0.1,0.78042,0.77828
"40",0.2,0.8,0.1,0.80117625,0.799645
"41",0.2,0.82,0.1,0.8193725,0.81737
"42",0.2,0.84,0,0.83917125,0.837575
"43",0.2,0.86,0.1,0.85965875,0.85804
"44",0.2,0.88,0.3,0.87957375,0.878085
"45",0.2,0.9,0,0.90034125,0.898925
"46",0.2,0.92,0.1,0.91989875,0.918805
"47",0.2,0.94,0.4,0.9399925,0.939165
"48",0.2,0.96,0.1,0.96001,0.959145
"49",0.2,0.98,0.3,0.9801725,0.9799
"","V1","V2","V3","V4","V5"
"1",0.22,0.02,3.4,0.02032625,0.02027
"2",0.22,0.04,4.4,0.03972375,0.03973
