Time	ID	Naive exposed	Naive infected	Focal exposed	Focal infected
33.645	5213	2	1	3	0
33.6494	7392	0	0	2	0
33.6745	191	0	0	1	0
33.675	6999	1	0	1	0
33.6857	8402	0	0	3	0
33.6942	9937	2	0	2	0
33.6969	1146	1	1	6	0
33.7077	6394	9	1	7	0
33.7087	2346	4	0	4	0
33.7108	6833	2	0	1	0
33.7259	3984	2	0	4	1
33.7363	8734	0	0	0	0
33.7394	7881	1	1	1	0
33.7479	138	0	0	1	0
33.7502	3213	1	0	3	0
33.7517	9030	3	0	7	0
33.7527	9552	0	0	1	0
33.7535	2129	0	0	2	0
33.754	563	2	0	0	0
33.7619	4506	0	0	2	0
33.7638	3651	2	0	2	0
33.7651	7546	1	0	0	0
33.7697	3424	0	0	1	0
33.7752	2534	5	0	1	0
33.7774	4651	0	0	0	0
33.7787	8885	0	0	0	0
33.779	1846	0	0	1	0
33.7826	8540	1	0	2	1
33.7835	4753	0	0	0	0
33.7856	8023	0	0	3	0
33.7891	8107	1	0	3	0
33.796	1141	2	1	8	2
33.8093	7239	3	1	6	1
33.811	7262	0	0	0	0
33.8127	9466	1	1	5	0
33.8142	3055	3	0	2	0
33.8256	8622	2	1	4	1
33.8667	9809	1	0	1	1
33.8698	5776	4	1	3	0
33.8744	5667	0	0	1	0
33.8764	2538	2	1	1	0
33.8792	6062	0	0	5	2
33.8793	4876	5	1	4	0
33.8864	1489	0	0	0	0
33.9011	8989	9	4	4	0
33.9105	5502	11	3	6	1
33.9212	61	0	0	6	0
33.9244	5965	3	1	7	3
33.9329	9756	1	0	6	1
33.9347	6478	3	0	5	2
33.9467	2486	1	1	3	2
33.9584	7896	0	0	2	0
33.9671	1770	0	0	0	0
33.9816	5043	1	0	2	0
33.9823	8013	8	0	6	2
34.0024	4470	1	0	0	0
34.0065	4897	2	1	0	0
34.0157	6723	1	1	2	1
34.02	1961	1	0	1	1
34.0438	3828	5	1	5	1
34.0601	6606	0	0	6	0
34.0634	790	0	0	0	0
34.071	8654	4	0	5	1
34.0846	4241	1	0	1	1
34.0899	2962	0	0	2	0
34.1026	2577	8	1	8	2
34.1117	1354	0	0	3	1
34.114	9446	2	1	7	1
34.1247	3850	2	1	3	3
34.1287	1335	4	1	4	0
34.1374	6219	0	0	3	1
34.1396	2654	0	0	0	0
34.1503	1076	2	0	6	3
34.1584	5842	0	0	2	1
34.1607	406	2	0	4	0
34.181	9514	1	0	0	0
34.1851	5235	0	0	2	0
34.1873	6726	1	0	0	0
34.1876	8066	0	0	1	1
34.189	6645	0	0	0	0
34.1916	9206	4	1	7	0
34.1999	9401	2	0	0	0
34.2023	6318	9	3	5	1
34.204	4650	3	0	9	1
34.2045	8860	1	0	3	0
34.2101	2207	0	0	0	0
34.2222	9965	0	0	4	1
34.2228	3233	0	0	0	0
34.2283	72	3	1	7	1
34.2367	1891	2	0	4	0
34.2386	5200	2	0	6	1
34.2387	888	1	1	5	0
34.2561	2015	1	0	7	1
34.2734	6589	0	0	1	0
34.2745	2100	1	0	3	0
34.2771	282	0	0	0	0
34.2781	1752	0	0	1	0
34.2879	850	8	1	10	0
34.2905	8051	1	0	0	0
34.2948	349	0	0	2	0
34.313	2327	2	1	5	0
34.3343	5307	0	0	0	0
34.3413	4372	0	0	0	0
34.3449	2451	0	0	5	0
34.3543	327	2	1	5	1
34.3672	4836	11	3	10	0
34.3707	854	1	1	1	0
34.3722	9273	4	2	1	1
34.3736	3461	0	0	0	0
34.379	9189	3	1	7	0
34.3842	8057	2	1	2	0
34.3847	8149	9	2	5	1
34.3868	7153	2	1	0	0
34.3885	1229	7	0	10	2
34.3998	7819	2	1	2	0
34.4007	7587	4	2	8	2
34.4053	5343	1	1	6	0
34.4065	507	0	0	0	0
34.4093	1199	1	0	3	0
34.4095	9683	0	0	0	0
34.4143	4963	1	0	4	0
34.4154	9632	0	0	0	0
34.42	112	7	1	4	0
34.4213	6672	11	2	5	0
34.4234	8889	8	1	13	2
34.4297	3102	0	0	0	0
34.4383	8845	0	0	0	0
34.4416	520	4	0	5	0
34.4782	4993	2	0	7	1
34.4789	8970	2	1	8	1
34.4814	7375	2	2	4	1
34.4875	7234	0	0	1	0
34.4909	3694	3	0	3	0
34.497	2185	0	0	2	0
34.4985	1181	1	0	7	2
34.4987	9329	2	0	5	0
34.5006	2846	0	0	6	0
34.506	8578	2	1	8	3
34.5081	23	1	0	3	1
34.5144	3235	3	0	3	2
34.5163	3981	1	0	2	0
34.5172	9644	9	1	5	1
34.5195	2595	3	1	1	0
34.5218	2356	3	1	7	2
34.5231	2271	0	0	0	0
34.5337	4026	7	0	3	1
34.5347	3673	0	0	8	0
34.536	7038	0	0	8	0
34.5365	8189	1	0	7	1
34.5398	6785	0	0	4	1
34.5466	6583	1	1	6	1
34.547	8315	2	0	3	1
34.5503	4413	4	2	4	0
34.5557	5028	0	0	2	0
34.5635	1164	0	0	0	0
34.5787	9805	2	0	4	1
34.5797	3527	1	0	4	0
34.5813	6502	0	0	6	1
34.5838	683	2	1	5	3
34.5885	8366	0	0	2	1
34.5914	4139	5	1	5	1
34.5953	7122	2	0	2	0
34.6068	9578	0	0	3	0
34.6087	151	5	0	4	0
34.6112	7754	0	0	1	0
34.6199	9851	0	0	2	0
34.6199	9922	6	2	2	0
34.6213	5348	4	2	9	0
34.6256	4510	1	0	0	0
34.631	7325	2	1	7	0
34.6356	2062	1	0	0	0
34.6393	1098	0	0	2	0
34.6404	7538	3	1	5	1
34.6431	8503	6	2	7	4
34.6625	6423	0	0	3	0
34.6665	1178	1	0	1	0
34.6712	3846	0	0	0	0
34.6715	238	2	1	8	1
34.6738	8228	1	0	3	1
34.676	3466	0	0	3	1
34.6797	9177	10	2	7	1
34.6808	2343	5	2	7	1
34.6828	844	0	0	1	0
34.6914	5841	0	0	0	0
34.7057	8365	3	2	6	2
34.7063	9742	2	0	6	0
34.7106	8764	0	0	1	0
34.7182	6457	0	0	6	1
34.7196	6444	0	0	1	0
34.7201	3168	0	0	0	0
34.7327	9930	0	0	1	0
34.7343	4746	0	0	3	0
34.7347	4965	0	0	6	0
34.7348	8983	0	0	1	0
34.738	5891	0	0	0	0
34.7673	7333	1	0	3	0
34.7785	2693	7	4	6	2
34.7815	3343	16	5	6	2
34.7853	9825	0	0	5	0
34.786	8686	4	2	6	0
34.7903	7586	0	0	1	1
34.7933	6028	0	0	1	1
34.801	1894	0	0	2	0
34.8038	4535	2	0	5	3
34.8177	2814	1	0	2	0
34.841	7130	1	0	0	0
34.8413	2695	0	0	1	0
34.8426	5518	0	0	0	0
34.8435	397	0	0	2	0
34.8444	601	22	7	5	2
34.847	180	0	0	2	0
34.8472	9186	0	0	1	0
34.8479	6428	6	2	6	0
34.855	7909	1	1	4	2
34.8552	5418	0	0	3	0
34.8613	8211	1	0	7	1
34.8689	6152	0	0	3	1
34.879	5529	0	0	1	0
34.8826	5540	3	1	5	1
34.8836	1498	1	0	3	1
34.891	1580	2	0	5	0
34.9005	8659	0	0	1	1
34.9043	2665	0	0	1	0
34.9056	3899	1	0	4	2
34.9072	5567	0	0	0	0
34.9136	9126	2	0	3	2
34.9237	8762	0	0	0	0
34.9274	1744	3	0	4	0
34.9299	139	2	0	1	0
34.9447	6523	0	0	1	0
34.952	3457	7	3	6	0
34.9642	1618	4	0	2	0
34.9749	5368	4	0	4	1
34.9787	3046	9	0	8	4
34.9847	1160	0	0	5	0
34.9851	8073	0	0	2	0
34.9957	2709	0	0	0	0
34.9986	6329	8	1	6	1
34.9992	3548	7	2	5	0
35.0004	6688	3	0	1	0
35.0048	8330	0	0	3	2
35.0053	5974	0	0	0	0
35.0059	7485	5	2	6	3
35.0072	8577	3	2	6	0
35.0224	5126	1	0	2	0
35.0228	8097	2	2	5	2
35.0345	6092	4	4	5	1
35.0418	8570	2	0	6	0
35.0429	1735	2	2	3	0
35.0512	8944	8	2	6	2
35.0551	6016	0	0	0	0
35.0567	6374	20	2	4	2
35.0573	4726	0	0	2	0
35.0603	6569	0	0	3	0
35.0623	9216	2	0	4	0
35.0776	8108	3	1	8	2
35.0834	383	0	0	0	0
35.0933	3188	0	0	1	0
35.1015	5786	3	1	8	2
35.1285	2987	7	4	8	0
35.1346	3006	4	1	11	1
35.1455	7403	0	0	2	1
35.1519	7874	0	0	5	2
35.1523	8670	0	0	0	0
35.1555	6872	0	0	0	0
35.164	3888	0	0	3	1
35.1656	9064	5	2	3	0
35.169	2769	0	0	0	0
35.1789	207	3	0	3	1
35.1828	8699	1	0	3	0
35.1876	9772	0	0	0	0
35.1911	8409	0	0	0	0
35.1951	7387	5	3	3	0
35.1995	7068	0	0	4	0
35.2074	6160	2	1	14	3
35.2259	7151	0	0	1	1
35.2386	4624	0	0	3	0
35.2448	3252	0	0	0	0
35.2479	8438	3	0	4	1
35.2657	5517	0	0	0	0
35.2697	2215	4	1	5	0
35.2716	8966	3	1	4	1
35.2741	6409	1	0	2	1
35.3018	3350	6	1	14	3
35.3087	1966	3	0	4	2
35.3108	8167	2	1	2	0
35.3111	455	0	0	0	0
35.3135	1305	6	4	8	1
35.3146	3223	3	0	8	1
35.3162	8649	2	1	2	0
35.3168	897	1	0	1	0
35.3224	3900	3	1	2	0
35.3325	228	0	0	0	0
35.3337	7442	0	0	2	1
35.3357	5634	0	0	1	0
35.3418	7271	0	0	2	0
35.3504	2352	2	0	0	0
35.3556	4809	0	0	0	0
35.3557	4219	2	1	4	0
35.3615	8651	4	0	7	0
35.362	7307	0	0	3	0
35.3764	8210	2	0	4	0
35.383	94	0	0	1	0
35.3832	5091	0	0	0	0
35.3926	3294	1	0	3	0
35.3928	5275	1	0	1	0
35.3975	6453	2	0	3	0
35.3976	2766	0	0	0	0
35.4041	5411	0	0	0	0
35.4075	1232	6	4	8	0
35.4257	9739	1	1	1	0
35.4346	9404	0	0	3	1
35.4354	2469	2	0	6	1
35.4402	3444	2	0	2	0
35.448	1350	1	0	7	0
35.4483	8730	0	0	0	0
35.4548	1629	1	0	6	3
35.4567	574	2	0	5	0
35.4607	6540	0	0	2	0
35.4625	7247	2	0	5	0
35.4669	1768	0	0	1	0
35.4776	7230	1	0	6	0
35.4947	2028	11	1	7	0
35.5017	226	0	0	3	0
35.5047	8992	1	0	3	0
35.5049	8595	1	1	2	0
35.5065	453	8	1	5	0
35.508	3058	0	0	0	0
35.5116	5445	1	1	5	0
35.5162	2316	1	0	1	0
35.5217	4197	0	0	2	1
35.522	4480	4	2	5	1
35.5272	8296	4	1	3	0
35.545	591	3	0	7	2
35.5462	9237	5	2	9	3
35.555	3365	0	0	2	0
35.5568	4835	1	1	6	0
35.5705	5516	0	0	0	0
35.5823	7221	1	0	0	0
35.6129	7081	1	0	3	0
35.6136	6770	0	0	1	0
35.6147	6203	3	1	12	3
35.6233	7259	3	2	3	0
35.6242	7264	3	2	9	1
35.6244	8427	1	0	0	0
35.6322	4269	7	0	6	0
35.6409	2683	0	0	8	0
35.6453	3716	1	0	4	1
35.6491	3279	0	0	0	0
35.6561	4294	2	1	4	1
35.6567	9380	5	1	10	1
35.6573	4305	18	1	10	2
35.6588	3985	0	0	0	0
35.6606	8141	0	0	2	0
35.6614	5472	3	2	4	2
35.6853	5801	0	0	0	0
35.6994	8463	0	0	3	1
35.7085	8354	0	0	9	1
35.7175	2606	8	2	6	0
35.7213	8426	0	0	3	1
35.7254	2412	4	0	3	0
35.7318	3839	0	0	1	0
35.7366	9571	1	0	5	0
35.7551	4629	1	0	2	0
35.7607	4112	0	0	4	1
35.7621	9668	6	1	7	1
35.7891	9667	1	0	4	1
35.7937	2726	14	7	7	1
35.795	5099	5	2	6	1
35.8102	760	0	0	3	1
35.8204	273	0	0	3	0
35.8294	4916	1	1	0	0
35.8295	7545	0	0	5	1
35.8468	9131	0	0	5	1
35.8556	908	0	0	1	0
35.8713	1923	0	0	1	0
35.8734	6839	0	0	8	0
35.875	8526	0	0	6	0
35.8971	7767	2	1	6	0
35.8978	2977	1	1	2	0
35.8987	8457	2	0	4	1
35.9109	5525	10	2	12	3
35.9221	9398	0	0	1	0
35.9318	497	6	2	7	2
35.9406	7655	0	0	3	0
35.9508	714	4	0	3	1
35.9564	9026	3	0	7	0
35.9584	7196	0	0	0	0
35.9587	1130	4	2	6	1
35.961	8379	0	0	1	0
35.9648	4969	0	0	2	0
35.9744	427	1	0	2	1
35.9816	9247	1	1	4	1
35.9858	7163	4	0	6	1
35.9945	1048	0	0	1	0
35.9986	949	2	1	2	0
35.9997	8712	5	2	2	0
36.0029	5838	0	0	2	1
36.0033	6129	0	0	0	0
36.0088	7514	0	0	7	1
36.0113	3843	1	0	6	0
36.0158	7008	0	0	3	0
36.0215	1173	4	1	6	0
36.0215	8956	0	0	3	1
36.025	2988	1	1	2	1
36.0312	2162	0	0	0	0
36.032	8007	1	0	1	0
36.0371	1724	0	0	0	0
36.0371	3458	0	0	1	0
36.0424	1757	0	0	3	0
36.0459	166	0	0	3	0
36.0589	3298	0	0	1	0
36.0773	8302	1	0	2	0
36.078	608	1	0	1	0
36.0857	5158	0	0	0	0
36.0908	7250	0	0	0	0
36.0917	5140	0	0	7	2
36.0977	7407	0	0	0	0
36.1009	2187	0	0	2	0
36.1054	44	1	0	5	0
36.1147	6325	0	0	0	0
36.1257	2761	0	0	0	0
36.1327	4484	7	4	9	1
36.1367	8281	5	1	4	0
36.1409	6143	3	0	6	1
36.1418	6889	0	0	1	0
36.1551	3920	2	0	6	1
36.1614	5144	5	1	5	1
36.1633	7629	11	4	7	0
36.1643	7749	14	8	13	4
36.165	746	0	0	0	0
36.1664	1939	0	0	9	1
36.1702	7329	0	0	3	1
36.1723	2978	0	0	0	0
36.1803	2012	2	0	5	0
36.1812	8358	1	0	2	0
36.1815	6431	0	0	0	0
36.1831	678	0	0	2	0
36.1867	5948	0	0	0	0
36.1994	6560	1	0	5	1
36.2091	7084	0	0	0	0
36.2114	235	0	0	2	0
36.2182	1568	11	2	1	0
36.2186	6081	1	0	1	0
36.2275	6280	8	1	8	0
36.2369	1186	0	0	1	0
36.2604	4346	0	0	3	1
36.2632	8500	2	1	3	0
36.2804	5004	0	0	1	0
36.2915	8249	0	0	1	0
36.297	2347	1	0	4	0
36.2992	9448	12	3	7	1
36.3	7761	3	0	3	0
36.3117	9645	0	0	2	0
36.3127	9009	2	0	5	1
36.3254	2379	9	0	9	0
36.3266	2332	0	0	0	0
36.3297	6395	0	0	3	0
36.3585	9760	3	0	6	0
36.3604	5865	1	0	3	0
36.3708	4977	1	0	1	1
36.3848	1083	5	1	8	3
36.3916	4360	0	0	1	1
36.3947	8640	2	0	1	0
36.4006	2718	2	1	3	0
36.4086	8585	6	3	8	0
36.4225	6422	0	0	4	0
36.4312	3561	2	1	4	0
36.434	6467	2	1	4	2
36.4393	5100	0	0	2	0
36.4429	4103	2	0	5	0
36.4467	5619	1	0	5	0
36.4569	9264	2	0	6	0
36.4571	8158	5	1	5	0
36.4601	398	5	1	3	1
36.4697	2463	2	1	6	2
36.4806	4382	7	2	5	0
36.4817	2664	0	0	4	0
36.4869	5828	0	0	1	0
36.489	3877	0	0	2	0
36.4947	2214	0	0	1	0
36.5051	76	1	1	3	0
36.5064	4892	10	3	8	1
36.507	4019	0	0	2	1
36.5096	461	3	0	6	0
36.5173	634	1	0	5	0
36.5181	1404	0	0	4	0
36.5207	2337	1	0	0	0
36.5246	5426	1	1	2	0
36.528	9755	0	0	5	1
36.5292	8411	0	0	0	0
36.5507	8606	1	1	2	1
36.5548	9802	5	1	7	0
36.5589	9476	0	0	0	0
36.5658	758	1	0	0	0
36.5718	1858	0	0	3	0
36.5895	4018	7	1	5	0
36.6004	0	2	0	3	0
36.6063	9203	0	0	0	0
36.6227	3378	2	0	13	3
36.6279	7294	15	5	10	1
36.6388	797	0	0	5	1
36.6404	806	0	0	7	3
36.6419	6126	0	0	4	0
36.6466	5892	0	0	0	0
36.6537	236	1	1	1	0
36.6591	6381	2	1	1	0
36.668	9120	0	0	0	0
36.6691	8384	0	0	0	0
36.6693	5713	10	4	13	1
36.672	7283	0	0	0	0
36.6803	9646	0	0	3	2
36.6837	5484	2	0	1	0
36.6875	772	0	0	0	0
36.7027	9108	3	0	5	0
36.7115	8665	0	0	0	0
36.7204	7488	0	0	2	0
36.7224	9269	0	0	6	0
36.7238	3951	4	1	7	2
36.7245	1183	1	1	4	1
36.7319	3534	4	1	9	1
36.7407	4697	0	0	0	0
36.7429	8583	0	0	0	0
36.76	7216	1	0	4	1
36.7628	1852	2	1	2	0
36.7844	3974	0	0	8	0
36.7887	5564	0	0	3	1
36.7934	8976	0	0	1	0
36.8187	2243	1	0	5	0
36.8257	7591	1	0	4	0
36.829	3786	1	0	8	1
36.8306	9420	0	0	6	2
36.8314	1127	11	2	5	2
36.8366	2938	1	0	1	0
36.8453	3983	2	0	8	1
36.8475	9745	1	1	3	0
36.8658	6443	2	1	3	0
36.8659	42	1	0	2	0
36.8678	8132	0	0	0	0
36.8705	3356	0	0	2	0
36.8756	5464	0	0	1	0
36.8875	7042	0	0	1	0
36.8969	756	0	0	1	0
36.8984	1140	0	0	0	0
36.9211	2798	1	0	14	0
36.9234	3973	2	1	5	0
36.9261	3371	0	0	1	1
36.927	2760	6	0	10	0
36.9312	6576	0	0	1	0
36.9344	6063	5	1	12	1
36.935	7544	1	0	5	0
36.9383	2245	0	0	4	1
36.9417	9437	0	0	1	0
36.9711	7318	0	0	1	0
36.9885	8531	0	0	1	0
36.9898	4560	0	0	7	1
36.9981	4822	2	2	5	1
37.0014	9498	5	0	7	2
37.0015	5314	1	1	6	1
37.0111	2081	0	0	3	1
37.0129	106	2	0	4	2
37.0189	8996	0	0	1	0
37.0311	6056	2	2	8	0
37.0386	8714	1	0	2	1
37.0484	1662	0	0	3	1
37.0563	675	0	0	2	0
37.0644	9259	0	0	0	0
37.0657	18	0	0	3	2
37.0784	4881	0	0	9	1
37.0908	5825	0	0	0	0
37.1084	9998	0	0	0	0
37.1089	9190	0	0	3	3
37.1263	970	0	0	1	0
37.1347	5354	0	0	1	0
37.1418	4830	8	3	5	0
37.1425	1464	0	0	4	1
37.1465	7707	5	0	8	2
37.1604	2145	9	2	7	1
37.168	9475	1	0	7	0
37.1844	8616	0	0	5	0
37.1927	8856	3	1	7	0
37.1961	6975	0	0	2	0
37.1964	1952	1	0	3	1
37.1978	1494	6	0	7	0
37.203	5174	1	1	0	0
37.2082	8760	1	0	11	1
37.2096	6868	0	0	1	0
37.2107	8697	1	0	1	0
37.2139	164	3	1	6	0
37.2223	1955	0	0	0	0
37.2292	2094	3	0	8	2
37.2298	1211	1	1	1	1
37.2309	7156	2	0	6	0
37.2325	7074	1	0	3	1
37.2411	2325	0	0	0	0
37.2511	5501	0	0	0	0
37.261	5479	2	1	2	1
37.263	2326	0	0	3	2
37.2722	1530	3	0	4	1
37.2747	6809	3	0	7	0
37.2781	2949	4	1	7	1
37.2784	5961	0	0	0	0
37.2854	7981	6	1	7	2
37.2895	4824	0	0	3	1
37.2931	4845	1	1	1	0
37.3	2290	0	0	4	1
37.3029	6707	1	0	1	0
37.3057	5202	1	0	2	1
37.3133	3766	3	1	4	0
37.3168	9535	1	1	1	1
37.3173	7077	0	0	1	1
37.3242	1256	0	0	3	0
37.3282	8829	0	0	1	0
37.3321	8709	0	0	5	0
37.3327	1678	1	0	4	0
37.3408	9871	4	0	6	1
37.3518	6926	1	1	1	0
37.3607	27	1	1	2	0
37.3657	3960	0	0	2	1
37.3663	3662	0	0	0	0
37.3665	5521	2	0	2	0
37.3727	2507	0	0	3	1
37.3741	7267	2	0	2	0
37.3742	9119	4	0	7	1
37.3747	9262	8	0	8	2
37.3769	1493	0	0	6	1
37.3851	5333	0	0	10	1
37.4002	4526	1	1	3	1
37.4004	6704	0	0	0	0
37.4043	3628	0	0	4	1
37.4059	566	3	0	3	0
37.4113	3746	0	0	4	0
37.4128	4566	0	0	5	1
37.4178	409	1	0	2	0
37.4249	8049	9	3	7	1
37.4361	6563	1	1	4	1
37.4366	5763	1	0	4	0
37.4369	4593	4	1	9	1
37.438	8785	0	0	1	1
37.4388	2024	1	0	2	0
37.4421	7498	0	0	0	0
37.4455	6169	2	0	2	0
37.4463	8624	3	0	10	3
37.4525	8745	0	0	6	1
37.4568	4926	0	0	3	0
37.4583	1899	0	0	0	0
37.4679	6115	0	0	0	0
37.4995	6511	0	0	2	0
37.5048	6886	2	1	12	2
37.5103	6841	0	0	0	0
37.5137	1505	0	0	0	0
37.514	6537	0	0	1	0
37.5209	2863	0	0	0	0
37.5301	2331	3	0	2	0
37.5466	8439	1	0	0	0
37.56	1758	0	0	1	0
37.5613	6465	1	0	4	1
37.568	5438	0	0	1	0
37.5683	8408	1	0	5	1
37.5704	8275	0	0	0	0
37.5729	9219	0	0	4	2
37.5733	5836	1	0	9	3
37.578	3133	1	0	4	0
37.582	9123	0	0	4	0
37.5889	2935	3	0	5	0
37.5895	9316	5	0	5	1
37.5962	3641	4	0	8	1
37.5993	7349	4	0	6	2
37.6056	1085	7	1	11	1
37.6228	3999	9	2	4	0
37.6304	8380	0	0	0	0
37.6306	4330	0	0	0	0
37.6362	7718	2	1	4	0
37.6433	3857	0	0	1	0
37.6452	4906	2	0	2	1
37.6456	9181	5	2	13	3
37.6461	5148	0	0	4	1
37.6644	7566	0	0	2	1
37.6672	5693	0	0	4	0
37.6697	7616	6	2	16	4
37.6754	4687	1	0	8	1
37.6844	5656	2	0	7	0
37.694	8048	0	0	8	2
37.6963	5674	0	0	1	0
37.6987	7176	4	2	6	1
37.6988	9483	0	0	0	0
37.7034	6192	2	1	4	0
37.7143	5419	1	1	1	0
37.7147	2438	0	0	5	1
37.7341	9182	0	0	3	1
37.7448	1675	0	0	3	0
37.7512	6451	0	0	1	1
37.7601	8440	6	1	8	1
37.7616	4531	12	2	13	2
37.7736	1886	4	1	5	0
37.7761	7186	0	0	3	0
37.7816	152	0	0	2	0
37.7829	92	2	0	6	0
37.7856	468	0	0	2	0
37.7974	6199	3	0	2	0
37.8063	4765	1	0	2	0
37.8066	3340	1	0	10	1
37.8116	1253	0	0	3	1
37.8137	8793	0	0	2	0
37.8167	2749	1	1	4	0
37.8235	491	3	2	5	0
37.8322	2212	0	0	1	0
37.8334	1107	1	0	6	0
37.836	1380	0	0	0	0
37.8379	2007	0	0	4	0
37.8532	5831	1	0	0	0
37.8616	5607	0	0	0	0
37.8639	3631	2	0	11	1
37.8785	4923	10	1	8	2
37.8866	8100	1	0	9	1
37.8873	2321	0	0	1	0
37.8877	5496	0	0	4	0
37.8884	6447	0	0	0	0
37.9029	4504	0	0	4	0
37.9103	6247	2	1	2	0
37.9325	1290	1	0	4	0
37.9342	2494	4	1	4	0
37.936	6813	0	0	5	1
37.9374	4457	4	0	12	1
37.942	3681	0	0	0	0
37.9465	2057	5	0	11	1
37.9489	8738	1	0	1	0
37.9537	5321	1	1	8	1
37.9538	1113	0	0	6	0
37.9572	7017	0	0	3	0
37.9592	9592	1	1	7	0
37.9596	4980	4	1	7	0
37.9667	9750	0	0	3	1
37.969	2091	2	0	7	2
37.9694	816	4	0	9	4
37.9752	1009	0	0	4	3
37.977	6020	1	1	8	3
37.983	697	5	1	5	0
37.9885	8155	0	0	0	0
37.989	1422	0	0	0	0
37.9898	3086	0	0	9	3
37.9935	8603	0	0	0	0
38.0004	3157	0	0	1	0
38.0039	5711	0	0	0	0
38.0111	2445	1	1	1	0
38.0154	709	0	0	1	0
38.0155	8140	0	0	2	0
38.0237	4888	1	0	11	3
38.0414	6055	2	2	4	0
38.0618	3762	0	0	4	0
38.0659	8116	0	0	3	0
38.0725	9860	0	0	1	0
38.0737	3309	0	0	1	0
38.0772	7482	2	0	10	2
38.0811	5137	1	0	5	1
38.0836	1442	0	0	1	0
38.0842	1889	0	0	2	0
38.09	7513	0	0	0	0
38.1263	7898	0	0	4	1
38.132	1741	0	0	2	1
38.1393	3344	0	0	0	0
38.1488	1182	2	0	9	1
38.1619	136	0	0	0	0
38.162	388	0	0	0	0
38.1807	1328	8	1	3	1
38.1832	3459	2	0	1	0
38.1846	8353	0	0	0	0
38.1852	1325	0	0	10	2
38.1898	8839	2	2	2	0
38.1951	9095	3	0	8	1
38.1984	3277	0	0	3	1
38.2064	5322	2	1	7	0
38.2085	2711	1	0	5	0
38.2091	1056	2	0	8	0
38.2157	2564	1	0	2	0
38.2209	1055	3	1	8	1
38.2305	998	0	0	2	0
38.2416	4204	0	0	0	0
38.2464	6069	2	0	11	2
38.2556	2857	1	0	9	0
38.2591	320	12	4	7	2
38.2615	2727	3	2	10	1
38.2727	9732	5	1	8	3
38.2754	6647	1	0	3	0
38.2873	4302	0	0	0	0
38.3	8718	5	2	4	0
38.301	9782	0	0	5	0
38.3042	486	1	0	10	2
38.3068	9712	4	1	7	2
38.312	3307	0	0	2	0
38.3238	3990	3	1	4	2
38.3245	478	0	0	6	1
38.3255	4322	2	0	2	1
38.331	1200	0	0	0	0
38.3325	5812	0	0	3	1
38.3333	8519	1	1	8	0
38.3375	3740	1	1	5	1
38.3379	3679	2	0	4	0
38.3394	1059	0	0	9	1
38.3564	3181	0	0	4	0
38.362	8719	5	2	4	1
38.3628	4844	0	0	4	2
38.3646	1212	1	0	5	0
38.3754	2651	12	3	11	3
38.3775	720	0	0	8	1
38.3775	466	0	0	6	0
38.3801	391	0	0	2	1
38.3807	7885	0	0	4	2
38.3959	1023	0	0	3	0
38.3962	5156	0	0	1	0
38.4292	1890	3	0	16	2
38.4399	8320	1	0	8	0
38.443	7389	2	1	6	0
38.4573	1922	0	0	0	0
38.46	6134	5	1	5	1
38.4669	2674	5	0	11	2
38.4707	1453	4	4	7	2
38.4727	9693	1	0	2	0
38.4747	2153	2	0	2	1
38.4749	3191	1	1	8	2
38.4771	5118	1	0	4	0
38.4835	6932	0	0	8	2
38.5046	4605	0	0	2	0
38.5047	87	1	0	3	1
38.5052	1520	1	0	3	0
38.5073	6405	0	0	4	1
38.5128	288	3	0	10	4
38.5326	8879	0	0	0	0
38.5535	7856	0	0	0	0
38.5564	3817	0	0	1	0
38.5582	5294	0	0	0	0
38.5596	4228	1	0	1	1
38.5626	36	0	0	0	0
38.5715	8995	1	1	3	0
38.5786	7995	0	0	3	1
38.5817	7258	0	0	1	0
38.5855	9859	0	0	2	1
38.5915	6758	3	2	7	2
38.5974	4578	2	1	5	0
38.6055	9006	1	1	2	1
38.607	4436	3	1	10	2
38.6122	5338	0	0	5	0
38.6155	1096	1	0	7	3
38.6189	3760	0	0	1	0
38.6198	3328	0	0	5	1
38.6347	7710	2	0	6	2
38.6378	7721	1	0	3	2
38.638	7003	0	0	5	1
38.6436	7057	0	0	5	0
38.658	2196	0	0	3	2
38.6611	1201	0	0	5	0
38.6675	4203	1	0	7	0
38.6713	1811	2	0	7	0
38.6864	2309	0	0	7	0
38.688	4486	2	0	10	2
38.6916	9660	1	1	7	0
38.6967	2092	3	0	4	1
38.6978	6870	13	3	10	0
38.7017	5896	2	0	3	0
38.7121	2742	1	1	3	1
38.7191	3301	1	0	6	0
38.7217	2497	0	0	2	0
38.7316	3586	2	0	8	1
38.7421	1812	0	0	3	1
38.7495	7568	1	0	3	0
38.7499	4133	0	0	0	0
38.7509	6365	5	0	12	2
38.7571	385	0	0	0	0
38.7605	2558	0	0	2	0
38.7649	8359	8	0	8	1
38.7722	6360	0	0	10	2
38.7829	1230	0	0	9	1
38.7836	2288	0	0	6	1
38.7931	7270	0	0	0	0
38.7948	7412	5	1	14	3
38.8088	4497	0	0	3	1
38.8107	6857	4	0	7	0
38.8269	158	0	0	0	0
38.8288	1110	0	0	2	1
38.8375	4714	5	2	8	0
38.8476	7254	1	0	5	1
38.8495	4596	0	0	3	0
38.8614	4686	0	0	0	0
38.8624	2991	1	0	6	0
