Time	ID	Naive exposed	Naive infected	Focal exposed	Focal infected
36.704	1519	1	0	5	1
36.7132	2183	0	0	1	0
36.7138	8717	0	0	3	0
36.7328	4275	0	0	7	3
36.7438	5307	2	2	2	1
36.7541	8359	0	0	0	0
36.7616	1404	0	0	1	0
36.7704	3391	0	0	3	1
36.7849	1112	11	1	7	2
36.7886	2379	0	0	0	0
36.7958	9816	0	0	1	0
36.8106	4136	2	0	8	3
36.8442	4227	1	0	2	2
36.861	2055	10	1	7	1
36.864	8468	0	0	3	0
36.8684	8947	3	0	4	1
36.8706	5	9	3	9	1
36.8719	8608	7	3	3	0
36.8757	1985	1	0	3	0
36.8913	8345	4	1	4	0
36.8933	334	0	0	0	0
36.9037	4931	4	0	5	1
36.9168	8132	3	3	4	3
36.9211	3736	0	0	1	0
36.9215	9496	0	0	3	1
36.9216	412	2	1	4	0
36.9232	7165	9	1	2	0
36.9241	1648	0	0	1	0
36.9252	2729	7	1	2	0
36.9262	5455	1	0	4	0
36.927	7629	0	0	1	0
36.9361	6389	1	1	2	1
36.9377	8002	0	0	0	0
36.9386	5475	5	0	8	2
36.9536	7936	1	1	3	0
36.9652	8679	1	1	2	1
36.9702	4894	0	0	0	0
36.9817	2844	2	2	3	0
36.9817	9419	1	1	5	4
36.9841	6399	1	0	4	1
36.9906	8038	19	3	9	1
36.9926	6268	1	0	1	0
36.9938	2219	0	0	0	0
37.004	3484	0	0	1	0
37.0045	5734	0	0	2	1
37.0123	9436	5	1	6	3
37.0189	36	3	1	5	1
37.0196	6961	12	4	7	0
37.0237	3424	1	0	1	0
37.0308	6284	0	0	0	0
37.0346	491	1	0	0	0
37.0381	4072	2	1	6	1
37.0538	3840	2	0	3	0
37.0608	6326	0	0	0	0
37.0612	5355	6	0	2	0
37.0646	132	14	4	8	0
37.0702	1684	4	2	8	3
37.0712	8087	6	2	10	2
37.0733	2401	2	1	6	1
37.078	3588	0	0	1	0
37.0782	7337	5	2	5	1
37.0795	5608	0	0	1	0
37.0874	4599	1	0	7	1
37.0985	4031	2	1	3	1
37.1103	2784	1	1	2	0
37.1119	2422	0	0	1	0
37.1159	9682	0	0	3	0
37.1171	9137	1	0	1	0
37.1341	5305	1	0	4	2
37.1378	9982	1	0	3	0
37.1412	530	2	2	5	0
37.1454	457	0	0	2	0
37.1519	3928	2	0	6	0
37.1615	8094	0	0	2	1
37.1666	7026	0	0	0	0
37.18	1304	0	0	1	1
37.1889	8831	0	0	2	0
37.1953	6824	2	1	5	0
37.2071	3648	0	0	4	0
37.2089	3988	1	0	2	0
37.2113	8201	4	1	7	2
37.2114	7266	20	6	12	0
37.213	6139	2	0	2	0
37.2131	7100	1	0	1	0
37.2222	4459	0	0	1	1
37.2235	8956	3	1	5	1
37.2254	8304	2	1	2	0
37.2294	9819	0	0	4	0
37.2298	9279	0	0	0	0
37.2303	9670	0	0	4	1
37.2365	3979	0	0	2	2
37.2402	4477	1	1	0	0
37.2502	4815	1	0	1	0
37.2524	6986	3	0	5	1
37.2561	6266	5	2	3	0
37.261	6327	2	0	1	0
37.2684	5747	0	0	5	0
37.2724	7817	0	0	1	0
37.2796	7751	3	1	11	1
37.2804	9176	1	0	4	0
37.2833	8456	2	0	6	1
37.2853	5061	10	4	3	2
37.2855	2874	0	0	0	0
37.289	8744	0	0	2	1
37.301	2618	9	2	6	1
37.3044	480	1	0	0	0
37.3118	3181	5	2	8	1
37.3133	9637	6	3	7	1
37.3173	570	0	0	2	2
37.3179	35	4	2	3	0
37.3199	1334	1	1	6	1
37.3206	7954	2	0	0	0
37.329	5502	2	0	4	2
37.3296	5627	1	0	1	0
37.3315	6372	2	0	9	1
37.3342	3748	2	1	6	2
37.3374	9037	0	0	2	0
37.3421	8688	0	0	1	0
37.3536	4929	0	0	0	0
37.3584	6265	1	0	3	2
37.3594	3482	1	0	4	0
37.3648	4014	0	0	4	0
37.377	5746	14	5	4	1
37.3812	8975	3	0	4	2
37.3876	4464	1	1	4	1
37.3877	1662	0	0	3	1
37.392	9693	0	0	0	0
37.4015	6247	1	1	0	0
37.403	5033	1	1	8	2
37.4084	5744	0	0	2	0
37.4201	9156	0	0	2	0
37.4259	5483	2	0	1	0
37.4265	4618	3	1	3	0
37.4285	5096	0	0	0	0
37.4436	4872	0	0	1	0
37.4503	318	3	0	7	2
37.4541	1629	0	0	1	0
37.4543	7140	1	0	4	1
37.4736	3473	3	2	5	2
37.4841	6937	2	1	9	2
37.4863	5671	1	1	1	1
37.4959	3130	0	0	7	0
37.5041	5878	0	0	1	0
37.5111	3833	3	0	4	0
37.5164	2881	4	1	5	1
37.5175	4854	0	0	3	0
37.5212	5684	1	0	3	1
37.5279	3377	1	0	4	2
37.5285	7734	6	2	8	2
37.5314	7347	2	1	2	2
37.5383	4778	5	0	11	2
37.5438	3792	0	0	2	1
37.5484	3375	5	1	10	0
37.5516	714	1	0	6	1
37.553	3008	1	1	2	0
37.5744	1408	0	0	0	0
37.5869	5205	0	0	1	0
37.5926	2144	2	0	1	0
37.5993	6250	1	0	8	3
37.6084	2721	2	0	3	0
37.6088	3914	2	0	2	0
37.6148	4214	0	0	7	2
37.6254	9135	0	0	0	0
37.6264	6422	0	0	1	0
37.6371	2362	0	0	0	0
37.644	8333	0	0	3	0
37.6534	7810	3	1	8	0
37.6543	7832	2	0	3	0
37.6552	34	2	1	3	1
37.6575	5317	1	0	1	0
37.6675	5031	1	1	4	0
37.671	8715	1	0	1	0
37.6872	862	0	0	1	1
37.6984	580	2	0	4	0
37.7089	7275	2	1	5	0
37.7112	108	4	0	4	0
37.7309	1857	0	0	2	0
37.7445	2038	2	0	2	0
37.7447	1765	1	0	2	0
37.7483	1251	1	0	4	1
37.7488	2616	6	2	11	3
37.7488	5130	10	0	6	2
37.7534	505	4	1	8	0
37.7545	4422	3	1	6	1
37.7571	9383	0	0	3	1
37.7582	2454	0	0	0	0
37.7626	9402	7	3	7	2
37.7656	3298	3	2	6	3
37.775	163	0	0	2	0
37.7808	7994	1	0	1	0
37.7965	3919	0	0	0	0
37.804	7538	1	0	5	1
37.8192	1048	2	2	2	0
37.8263	3732	0	0	1	0
37.8305	105	2	0	3	0
37.8317	8923	3	2	5	2
37.8332	8812	3	0	2	0
37.849	9280	0	0	0	0
37.8491	4421	2	2	3	1
37.8583	1809	6	2	9	2
37.8779	7155	20	7	10	1
37.8794	1202	0	0	1	1
37.8831	9006	19	4	6	1
37.8904	6424	12	3	8	0
37.8956	9526	0	0	3	0
37.9086	7996	1	0	3	1
37.9111	7464	1	0	4	0
37.9151	5529	5	2	6	0
37.9278	3151	0	0	0	0
37.9339	208	4	0	6	1
37.9382	9121	2	0	6	0
37.9449	5830	1	0	5	0
37.9508	2938	0	0	1	0
37.9596	212	1	0	5	0
37.964	4139	0	0	5	2
37.9703	7979	13	4	8	0
37.9785	6749	1	0	6	1
37.9791	3193	2	1	6	1
37.9831	7239	1	0	1	1
37.9927	8968	4	0	3	2
37.9953	2535	4	1	5	1
37.9976	1773	0	0	2	1
38.0017	4081	10	1	11	1
38.0075	3536	0	0	4	0
38.0097	1726	12	3	9	1
38.0178	2200	1	1	4	0
38.0199	3594	2	1	5	0
38.0258	3774	1	0	1	0
38.0302	3709	0	0	0	0
38.0375	2448	0	0	0	0
38.0376	5766	2	0	3	0
38.0391	3388	8	4	5	1
38.0425	2491	0	0	3	2
38.0517	8141	1	0	7	1
38.0555	822	1	0	3	2
38.0646	7716	11	3	11	2
38.0717	4130	1	0	7	1
38.0764	2228	5	1	4	0
38.081	560	1	0	2	0
38.083	828	1	0	1	0
38.0839	5577	1	1	5	0
38.0858	434	0	0	1	0
38.0891	5444	1	0	2	0
38.0984	2464	1	0	1	0
38.0989	8976	4	1	1	0
38.1006	9861	2	0	10	1
38.1012	1997	0	0	3	0
38.1027	7587	8	1	4	0
38.1068	9359	0	0	0	0
38.1089	6607	1	0	4	0
38.109	3544	2	0	2	0
38.1113	5911	1	0	3	0
38.114	4169	15	4	10	3
38.1206	2494	0	0	4	0
38.1439	3553	4	1	6	0
38.1482	1794	2	0	2	0
38.1491	6358	0	0	5	2
38.1595	691	1	0	2	0
38.1613	1455	0	0	0	0
38.1626	7765	3	0	6	1
38.1771	1932	0	0	5	3
38.1861	488	0	0	0	0
38.1897	4702	1	0	2	1
38.1968	5793	0	0	0	0
38.1997	9807	3	0	9	2
38.2162	9934	4	1	6	2
38.2241	4486	1	0	2	0
38.2262	8751	0	0	0	0
38.2267	3517	0	0	3	0
38.247	9403	0	0	0	0
38.2564	9809	0	0	2	0
38.2699	9351	0	0	1	0
38.2714	3221	1	1	0	0
38.2866	8572	0	0	0	0
38.294	4371	3	0	4	0
38.3	5870	1	1	3	1
38.3008	8603	0	0	2	0
38.306	3433	0	0	0	0
38.3061	2238	9	2	12	1
38.3086	3685	0	0	2	1
38.3099	8303	8	2	10	1
38.3116	1171	0	0	3	0
38.314	4593	0	0	0	0
38.3161	3446	0	0	1	0
38.3179	5730	3	3	3	1
38.3218	7732	0	0	0	0
38.3224	811	0	0	2	0
38.3243	7117	1	0	0	0
38.3299	1335	4	1	5	1
38.3419	6991	7	2	6	0
38.3426	2205	0	0	0	0
38.3461	7273	0	0	3	1
38.3461	4917	0	0	3	1
38.3482	9266	2	0	0	0
38.3522	2140	0	0	0	0
38.3557	5168	3	1	7	2
38.3562	2704	2	0	5	1
38.3578	3900	2	1	7	2
38.3682	1226	3	1	5	0
38.3727	7645	0	0	3	0
38.3761	8327	1	0	4	1
38.378	915	3	0	9	2
38.3784	1244	4	1	9	2
38.3791	7236	2	0	4	0
38.3884	4457	8	2	7	1
38.397	6661	7	2	3	1
38.4107	7608	1	0	3	1
38.4154	4364	2	0	2	0
38.4168	3172	1	0	1	0
38.4207	8023	4	1	7	1
38.4253	1770	3	2	3	0
38.436	5459	12	4	6	1
38.4362	8501	1	0	4	1
38.4449	9742	6	3	12	1
38.4452	5770	0	0	1	0
38.4502	606	0	0	4	0
38.4566	5550	1	0	3	2
38.4679	9556	1	0	0	0
38.4783	9541	1	0	6	2
38.4795	2336	1	0	5	3
38.4843	4910	3	0	3	0
38.497	1779	0	0	3	0
38.508	8277	1	0	0	0
38.5095	692	0	0	0	0
38.5139	2159	0	0	0	0
38.5195	9862	0	0	3	1
38.5252	1458	7	2	5	0
38.5341	4922	10	3	3	0
38.5446	7521	0	0	1	0
38.5523	8306	1	0	2	0
38.5558	8524	0	0	2	0
38.561	2192	0	0	0	0
38.5662	6077	0	0	1	0
38.5701	5160	1	1	1	0
38.5764	2557	1	1	0	0
38.5832	7425	14	2	8	2
38.5961	7739	0	0	3	0
38.6017	1792	1	0	1	0
38.6029	4389	3	1	5	0
38.6066	3540	0	0	0	0
38.6143	9906	2	0	3	1
38.6388	9424	1	0	2	0
38.6512	3030	3	1	6	0
38.6558	9508	0	0	3	0
38.6621	6316	3	1	10	0
38.665	4561	2	0	10	1
38.6663	4556	1	1	2	0
38.6729	267	0	0	7	3
38.6747	4595	0	0	0	0
38.6799	3257	0	0	4	1
38.6841	4766	0	0	0	0
38.6856	561	3	1	4	1
38.6889	1215	2	2	5	2
38.6906	4487	0	0	9	1
38.6994	5917	0	0	0	0
38.7027	1690	17	5	12	4
38.7035	9311	0	0	0	0
38.7065	1122	0	0	1	0
38.712	317	2	1	4	0
38.7175	8316	0	0	2	0
38.7334	2280	2	1	7	4
38.735	4281	1	0	3	0
38.739	4376	1	0	1	0
38.7438	7838	1	0	6	1
38.7439	629	8	2	10	3
38.7474	5681	0	0	1	0
38.7481	4201	0	0	3	0
38.7485	3483	10	2	5	0
38.7576	7262	7	2	4	2
38.7699	904	0	0	2	0
38.7768	7617	0	0	1	0
38.7788	6197	0	0	4	1
38.7874	7316	0	0	1	0
38.7882	3603	0	0	1	0
38.7953	395	0	0	0	0
38.8144	7390	0	0	0	0
38.821	9243	0	0	3	0
38.8234	8974	8	1	4	1
38.8241	4851	4	1	12	2
38.8319	1242	3	3	4	0
38.8355	6228	0	0	0	0
38.8359	1559	4	1	4	1
38.8522	9390	1	0	3	0
38.8539	6860	0	0	0	0
38.8614	8821	1	0	2	0
38.8631	7206	1	0	1	0
38.8634	9944	3	0	3	0
38.8725	4140	0	0	0	0
38.8925	6199	0	0	0	0
38.8947	5947	0	0	0	0
38.9	9913	0	0	0	0
38.9062	6559	0	0	1	0
38.9127	1248	0	0	0	0
38.9175	290	11	4	6	0
38.9181	3122	0	0	0	0
38.9283	5125	0	0	2	0
38.9297	9010	0	0	0	0
38.9314	401	5	1	6	2
38.932	350	1	1	2	0
38.9398	8416	0	0	1	0
38.9429	7888	0	0	0	0
38.9467	9661	2	1	6	1
38.9542	5218	0	0	2	1
38.9719	1707	0	0	0	0
38.9802	4538	3	0	4	0
38.9864	3041	0	0	4	0
38.9923	6309	0	0	0	0
38.9991	5175	3	0	10	2
39.0258	5437	1	1	5	0
39.0279	696	0	0	2	1
39.0353	224	4	2	6	1
39.0361	200	0	0	3	1
39.0383	1663	3	1	3	1
39.0387	270	0	0	0	0
39.0403	4899	2	0	6	0
39.056	6146	0	0	8	0
39.06	9999	0	0	1	0
39.0783	3269	1	0	5	1
39.0797	9420	0	0	5	0
39.0822	9643	2	1	3	0
39.0905	8983	0	0	5	2
39.0918	62	0	0	4	0
39.1039	9721	0	0	0	0
39.1153	2113	1	1	3	1
39.1175	1550	22	3	7	1
39.132	793	0	0	1	0
39.1365	3003	6	2	8	1
39.137	4073	4	0	4	0
39.1379	5489	7	2	9	1
39.1477	3690	0	0	1	0
39.1638	4743	2	1	12	1
39.1638	8355	2	0	7	1
39.1655	125	2	0	2	0
39.1663	3706	0	0	0	0
39.1703	4982	2	0	10	1
39.1703	7983	0	0	1	1
39.1709	2474	3	1	3	0
39.1749	5406	0	0	0	0
39.1782	3333	1	0	4	0
39.1808	8307	0	0	2	0
39.1828	5908	0	0	1	0
39.1927	5835	2	1	4	1
39.1938	4233	1	0	1	1
39.2106	181	0	0	1	0
39.2154	1931	4	0	3	0
39.2154	3779	0	0	0	0
39.2197	5570	0	0	1	0
39.2233	6974	1	1	2	0
39.2312	1900	0	0	0	0
39.2576	8532	6	2	5	1
39.2578	6483	2	0	3	1
39.2615	5522	2	1	2	0
39.2713	3725	2	1	7	1
39.2733	2067	1	0	5	0
39.2812	865	0	0	2	0
39.2877	7459	0	0	0	0
39.2887	3203	0	0	0	0
39.2889	7782	0	0	5	1
39.2953	1513	1	1	7	2
39.2995	1361	0	0	2	0
39.3043	8028	3	3	4	0
39.3054	3814	0	0	0	0
39.3118	5509	1	0	6	1
39.3135	3133	3	2	5	1
39.3154	3769	0	0	2	0
39.3224	2104	0	0	1	0
39.3275	8714	0	0	0	0
39.3331	1526	3	2	3	0
39.3347	7280	0	0	1	0
39.3428	9516	1	0	3	0
39.3542	9550	2	1	4	1
39.357	9233	5	2	6	3
39.3575	6735	2	1	8	4
39.3583	384	1	1	6	2
39.359	4821	0	0	1	0
39.3608	8519	0	0	0	0
39.3808	5582	0	0	0	0
39.3935	8686	0	0	2	0
39.4114	2344	2	0	6	2
39.4206	8118	1	0	5	0
39.4208	7795	1	1	5	0
39.4283	3511	0	0	5	0
39.4307	8615	0	0	1	0
39.4379	3147	0	0	4	0
39.4435	3355	4	1	6	0
39.4442	1023	0	0	3	1
39.4458	1723	2	1	5	2
39.4545	3152	0	0	4	1
39.4623	6132	3	1	9	0
39.4645	6505	8	0	7	0
39.4669	4615	2	1	3	0
39.4713	1067	0	0	2	1
39.472	5628	6	2	8	0
39.4733	1253	3	1	2	0
39.4767	8814	0	0	1	0
39.4888	1917	0	0	0	0
39.4899	9356	6	0	4	0
39.4935	898	11	1	6	0
39.4949	3626	0	0	1	0
39.5045	1318	0	0	1	0
39.5083	9762	0	0	1	1
39.517	156	1	0	2	0
39.5176	354	13	3	8	2
39.5193	2294	0	0	2	0
39.5313	347	1	0	5	1
39.5318	6378	0	0	0	0
39.533	5295	5	2	9	2
39.5476	8981	0	0	0	0
39.5493	672	0	0	2	0
39.5511	83	0	0	5	1
39.5626	4466	0	0	5	0
39.5828	7678	4	0	13	3
39.588	7233	1	0	1	0
39.5911	9211	0	0	2	1
39.5916	2031	1	0	4	0
39.5989	3378	0	0	0	0
39.6132	2164	1	0	9	0
39.6139	7895	0	0	1	0
39.6162	2604	1	0	1	0
39.617	3453	0	0	2	0
39.6246	6448	0	0	1	0
39.6285	3478	0	0	8	2
39.6323	4069	3	1	6	2
39.6336	5508	0	0	0	0
39.6345	6379	1	0	2	0
39.6419	4876	0	0	6	0
39.6474	295	0	0	2	0
39.6488	6897	0	0	0	0
39.6513	1415	1	0	3	1
39.6632	1566	10	4	10	2
39.6661	3185	0	0	2	0
39.6806	9757	0	0	1	1
39.6845	6966	9	1	7	3
39.6857	8642	2	0	8	2
39.6881	6223	0	0	9	2
39.6912	4725	0	0	5	1
39.6912	9366	5	0	8	2
39.694	2767	0	0	2	0
39.6941	6746	6	2	6	0
39.6978	7360	8	2	10	2
39.7024	1760	1	0	4	1
39.7122	7192	0	0	1	0
39.7281	5606	8	5	8	1
39.7332	5752	0	0	0	0
39.7339	6099	1	0	4	0
39.7426	8364	0	0	1	0
39.749	3783	0	0	2	0
39.7647	2583	0	0	0	0
39.7681	3555	0	0	1	0
39.7719	8674	0	0	2	0
39.7791	8752	5	2	6	1
39.7809	8739	0	0	2	0
39.7814	7881	2	2	6	1
39.7832	1125	4	0	12	4
39.7832	569	0	0	1	0
39.7833	3842	3	0	5	0
39.8153	8747	0	0	7	1
39.8208	6346	0	0	7	1
39.823	1333	0	0	8	1
39.8243	3124	0	0	3	1
39.8249	9957	2	0	4	0
39.8281	5299	4	2	13	2
39.844	6713	0	0	7	2
39.8461	5062	6	2	5	3
39.8483	9295	0	0	1	0
39.8569	2821	0	0	4	1
39.8595	5842	14	5	10	1
39.8618	3361	2	1	5	1
39.8645	4289	0	0	1	1
39.8735	3512	2	0	5	0
39.8802	7405	6	1	7	2
39.8847	8190	0	0	0	0
39.891	6445	2	0	5	0
39.9008	8765	0	0	3	0
39.9015	3086	2	1	8	1
39.9063	7981	7	1	3	0
39.9124	1506	2	1	7	0
39.9132	6492	1	0	3	0
39.9159	3529	0	0	2	0
39.9213	9074	0	0	4	0
39.9266	8224	0	0	1	0
39.9269	9569	0	0	4	0
39.9407	4226	0	0	1	0
39.953	6011	0	0	3	0
39.9598	1091	0	0	5	0
39.9632	4098	1	0	7	1
39.9709	4298	0	0	6	1
39.971	3114	0	0	6	1
39.9795	316	0	0	0	0
39.9796	871	7	0	4	0
39.9941	9730	0	0	2	0
39.9946	8683	0	0	3	2
39.9972	3581	0	0	0	0
40.0255	3809	4	2	6	1
40.0384	6923	0	0	0	0
40.0453	681	3	1	4	0
40.0513	3869	3	0	7	3
40.0532	3202	1	0	0	0
40.0621	7932	1	1	2	0
40.0638	2193	0	0	0	0
40.0725	4240	10	1	9	1
40.0738	170	2	1	4	1
40.0751	8226	3	0	10	3
40.0876	5076	2	2	5	2
40.0957	9968	0	0	2	1
40.1004	8988	2	0	7	0
40.1061	3095	2	0	8	1
40.1098	6046	1	0	1	1
40.1224	7444	0	0	0	0
40.1225	80	1	0	4	0
40.1249	8319	0	0	3	0
40.1321	5504	1	0	1	1
40.1358	2608	2	1	6	1
40.1377	5195	3	1	10	2
40.1453	2808	1	1	4	0
40.152	7797	2	0	5	0
40.1624	9790	0	0	1	1
40.1633	3430	0	0	2	0
40.1677	3649	0	0	0	0
40.1758	6313	0	0	0	0
40.1774	1827	3	0	10	0
40.181	6005	0	0	1	0
40.1998	1689	0	0	5	1
40.2067	8378	0	0	3	1
40.2149	2539	0	0	2	0
40.2205	8425	4	2	4	1
40.2243	4229	3	1	6	1
40.2323	5743	11	3	12	1
40.2374	4259	1	1	2	1
40.2422	9105	1	1	2	2
40.2501	153	1	1	1	0
40.2515	1127	0	0	0	0
40.2675	2222	0	0	1	0
40.2726	2197	0	0	4	0
40.2741	9583	1	1	0	0
40.2817	8508	0	0	0	0
40.282	3296	2	1	5	0
40.2869	3196	5	1	3	1
40.2915	6620	0	0	0	0
40.2923	8243	0	0	6	1
40.3021	69	0	0	0	0
40.3038	6673	0	0	3	0
40.3102	1462	0	0	3	2
40.3113	1241	13	1	10	1
40.3119	297	0	0	3	1
40.3132	6935	2	0	3	0
40.3189	32	2	0	4	2
40.321	7675	5	1	6	0
40.3269	4105	1	1	2	1
40.3413	8442	1	0	4	0
40.3556	8453	0	0	2	0
40.3564	9235	0	0	2	1
40.3705	4342	8	2	6	0
40.383	6060	8	1	6	0
40.3838	9880	2	0	2	0
40.3889	137	3	0	4	0
40.3896	4658	6	1	7	1
40.3951	3089	6	2	7	0
40.3973	2097	0	0	2	0
40.3993	9199	0	0	1	0
40.4063	1871	0	0	1	0
40.4064	5390	0	0	2	0
40.4112	4297	2	0	4	0
40.4266	844	1	0	1	0
40.4309	4155	0	0	2	1
40.4378	9369	2	1	7	1
40.4537	6439	3	1	4	0
40.4624	3034	0	0	3	1
40.4767	5098	0	0	1	0
40.4803	9035	1	0	7	1
40.4826	5387	1	0	5	1
40.4853	9959	0	0	3	1
40.4887	5914	0	0	3	1
40.4897	713	0	0	0	0
40.4903	5115	0	0	0	0
40.492	2946	5	0	6	0
40.4935	5367	1	1	6	2
40.4996	1111	3	1	5	3
40.5049	4803	0	0	4	2
40.5301	8587	0	0	3	1
40.5302	3635	1	0	1	0
40.5378	3726	1	0	0	0
40.5393	3657	0	0	2	0
40.5802	1999	0	0	3	0
40.5814	9794	1	0	1	0
40.5875	7577	2	1	4	0
40.5961	1317	0	0	3	1
40.6021	3568	0	0	6	0
40.6108	7652	0	0	1	0
40.6126	8229	0	0	5	0
40.6206	1953	5	1	10	0
40.6241	9986	0	0	1	0
40.6252	2580	0	0	2	0
40.6263	3346	8	1	5	0
40.6266	7000	0	0	0	0
40.6401	4241	0	0	6	3
40.6423	5667	0	0	3	0
40.6473	2298	10	2	8	1
40.6509	7591	5	3	7	2
40.6583	7008	0	0	0	0
40.6586	1079	0	0	2	0
40.667	5702	0	0	0	0
40.674	7623	0	0	0	0
40.6806	2120	10	3	5	0
40.6822	9275	0	0	4	0
40.6837	7945	0	0	9	1
40.684	5002	2	0	2	0
40.6951	870	4	0	5	1
40.6959	3502	0	0	3	0
40.7082	1587	0	0	0	0
40.7238	1386	0	0	1	0
40.7262	5199	1	0	7	3
40.7302	4256	0	0	1	0
40.7317	2180	4	1	9	0
40.7337	9318	1	1	4	1
40.742	7768	4	0	7	1
40.7449	9763	0	0	2	0
40.7484	7515	0	0	1	0
40.7643	2728	1	0	5	1
40.7708	7105	2	0	14	3
40.7778	6748	0	0	1	0
40.7867	8001	0	0	0	0
40.7947	3054	1	0	4	1
40.8006	7170	1	0	10	1
40.8227	993	1	0	0	0
40.826	3683	0	0	0	0
40.8293	1372	1	0	5	0
40.8313	7790	0	0	2	1
40.8323	9417	0	0	1	0
40.8341	7512	1	1	3	0
40.8398	6740	2	2	13	0
40.8408	355	0	0	7	2
40.846	891	1	0	7	1
40.8586	1546	0	0	0	0
40.8652	4404	5	1	10	2
40.8665	9411	3	0	5	1
40.8757	8551	2	0	3	1
40.8803	9344	1	0	5	0
40.8837	9239	1	0	3	0
40.8847	8022	1	1	2	0
40.8978	9142	1	0	9	1
40.8999	2605	4	1	10	0
40.902	8735	0	0	1	0
40.9042	6198	0	0	0	0
40.9101	2884	0	0	0	0
40.9104	4785	0	0	0	0
40.9105	1821	0	0	5	1
40.9181	8961	0	0	4	1
40.919	4383	0	0	0	0
40.9241	3607	0	0	10	0
40.9286	8485	0	0	3	0
40.9345	8658	3	1	7	0
40.9496	1835	10	2	9	1
40.9634	9048	1	0	4	0
40.9645	3606	0	0	2	1
40.9658	6555	1	0	3	0
40.9683	7304	0	0	2	0
40.9727	7641	1	0	3	0
40.9793	2334	3	0	8	2
40.9937	5032	0	0	5	0
40.9946	4326	1	0	9	3
40.998	7487	0	0	8	1
41.0009	6526	3	0	8	1
41.0076	7581	0	0	1	0
41.0132	7376	1	0	5	0
41.015	3013	0	0	0	0
41.0155	380	0	0	1	0
41.0228	5035	0	0	1	0
41.023	7769	3	0	5	1
41.0292	9713	0	0	0	0
41.0374	5422	0	0	7	1
41.0377	7548	1	0	9	4
41.0387	9552	3	0	7	1
41.0524	3921	2	1	8	0
41.0681	4891	0	0	3	0
41.0701	4133	0	0	0	0
41.0729	1284	2	0	9	1
41.0732	362	2	0	5	1
41.0822	5394	0	0	0	0
41.0877	4234	0	0	0	0
41.0911	646	0	0	0	0
41.1013	2978	1	1	4	0
41.1149	5434	0	0	4	1
41.1158	8531	0	0	0	0
41.1355	6644	1	0	3	0
41.1364	752	1	0	9	1
41.1392	5464	10	2	4	1
41.1483	3252	1	1	5	0
41.1559	5938	0	0	6	0
41.1608	203	1	0	2	0
41.1621	2623	8	1	8	0
41.1655	1055	2	1	8	2
41.1756	2261	0	0	2	0
41.1803	1914	0	0	1	1
41.1814	1287	1	1	7	2
41.2045	6298	6	0	8	0
41.206	4392	4	1	1	1
41.2111	4186	1	0	2	0
41.2163	6832	0	0	1	0
41.2201	123	2	0	1	0
41.2283	9140	12	0	10	1
41.2298	2763	0	0	0	0
41.2329	6541	1	0	4	1
41.239	127	1	0	1	0
41.2402	5847	0	0	4	0
41.2456	5517	0	0	0	0
41.2473	2098	1	0	0	0
41.2596	6592	6	1	2	1
41.2657	2680	1	0	5	2
41.2689	1758	5	2	5	2
41.269	4333	2	1	5	0
41.2708	4651	1	0	0	0
41.2759	649	1	0	6	0
41.2815	6075	0	0	3	0
41.2865	2136	6	1	7	2
41.2872	7288	1	0	2	0
41.289	4263	0	0	0	0
41.3055	2746	2	0	6	1
41.3081	9598	1	0	4	0
41.3094	2686	0	0	7	3
41.3105	5356	0	0	1	1
41.3123	8712	1	0	2	0
41.3326	3058	0	0	0	0
41.3427	3439	3	2	13	1
41.3513	4911	0	0	1	0
41.3525	3926	2	1	2	0
41.3566	997	0	0	3	1
41.3576	6993	0	0	0	0
41.3654	1790	0	0	2	0
41.3749	2267	0	0	1	0
41.3767	7378	0	0	1	0
41.3775	5829	0	0	5	0
41.3779	4418	1	1	4	0
41.3817	2093	2	0	13	1
41.394	4870	0	0	0	0
41.4119	9882	0	0	0	0
41.4237	5278	0	0	1	0
41.4322	3889	0	0	0	0
41.4323	9668	1	0	3	1
41.4347	486	0	0	2	0
41.4421	1935	0	0	6	1
41.4504	3423	1	0	4	0
41.4517	8092	3	1	8	1
41.4647	5919	1	1	1	0
41.4711	2610	0	0	0	0
41.474	1492	0	0	0	0
41.4835	5073	0	0	1	0
41.4864	9777	1	1	7	1
41.4964	4146	2	0	5	2
41.503	9192	0	0	2	0
41.5065	8269	4	3	17	4
41.5139	3455	3	1	5	1
41.5203	7758	0	0	1	0
41.5219	9642	2	0	9	1
41.5232	8460	5	1	7	2
41.5235	8127	2	0	4	0
41.5454	3693	0	0	1	0
41.5484	6407	1	1	3	1
41.5498	8410	14	2	12	2
41.5498	2004	0	0	0	0
41.5561	7985	1	0	0	0
41.5592	7874	2	0	3	1
41.5597	337	2	0	6	1
41.5832	2137	0	0	0	0
41.5862	247	0	0	9	1
41.5928	8651	2	1	7	1
41.5941	3559	0	0	2	1
41.5968	8391	0	0	3	0
41.6007	3456	1	0	3	0
41.6121	9063	0	0	0	0
41.6139	4327	0	0	2	2
41.6169	1291	0	0	2	1
41.6301	68	1	1	2	0
41.6348	7453	0	0	0	0
41.6411	7362	0	0	1	1
41.645	6853	3	0	3	0
41.6522	2392	4	1	10	2
41.6529	9689	2	1	4	2
41.6558	7335	0	0	0	0
41.657	707	1	0	8	0
41.661	9761	0	0	2	2
41.6635	3519	0	0	0	0
41.6683	3226	0	0	3	1
41.6745	7660	0	0	3	0
