"num_exps","risks","inf"
"755",2,0.173532628231643,1
"756",2,0.00327526078722581,0
"757",1,0.206838902188565,0
"758",1,0.00187937228788254,0
"759",1,0.185309890356632,0
"760",3,0.0392877145321115,0
"761",2,0.344796175855914,0
"762",3,0.470011817724999,1
"763",1,0.177193286323582,0
"764",1,0.413336195205767,0
"765",4,0.0654135984954987,1
"766",3,0.00191873052596876,0
"767",2,0.000749365768413025,0
"768",2,0.0809139680142882,0
"769",1,0.0918659555108401,1
"770",3,0.222400003583547,0
"771",1,0.950893190849286,1
"772",2,0.127911079980101,0
"773",1,0.270958612262852,0
"774",2,0.00177753562788338,0
"775",1,0.178118120245996,0
"776",4,0.00573417139777089,0
"777",2,0.431108106242268,0
"778",2,0.0258981212181212,0
"779",1,0.759092249729666,0
"780",2,0.064182608119262,0
"781",2,0.498678279191115,1
"782",2,0.631664087300638,1
"783",6,0.0075601092012393,0
"784",2,0.221021130997674,0
"785",3,0.0134246185304524,0
"786",1,0.0928512797137982,0
"787",1,0.194512054911758,1
"788",3,0.0174938036466897,0
"789",3,0.00497163250358432,0
"790",2,0.0781590127621997,0
"791",3,0.112228158451474,0
"792",2,0.56601966750954,0
"793",1,1.23404663879882,0
"794",1,0.439676198299874,1
"795",4,0.111752044762675,0
"796",2,0.00811602404499806,0
"797",1,0.0356917839071678,0
"798",2,0.0113867355176014,0
"799",1,0.154643613212878,1
"800",2,0.0201843943722333,0
"801",2,0.0867880898621026,0
"802",1,0.210811025080432,0
"803",2,0.464665867722166,0
"804",1,0.0616805450659643,0
"805",1,0.849965089837816,1
"806",2,0.00053855169735635,0
"807",2,0.040574669590004,0
"808",2,0.458039039405274,0
"809",2,0.0302051506841584,0
"810",3,0.242546907452946,0
"811",2,0.00333245765818796,0
"812",2,0.167883359514648,0
"813",1,1.42345255963419,1
"814",4,0.205754524297449,0
"815",1,0.11492861198868,0
"816",1,0.125660496389533,0
"817",1,1.00313435454335,1
"818",2,0.155008320638371,0
"819",3,0.434969313613562,0
"820",1,1.32115433216329,1
"821",1,0.28363386460932,0
"822",1,0.0214758721669966,0
"823",3,0.261004618803753,0
"824",3,0.271946620043723,1
"825",3,0.0280386665638078,0
"826",2,0.0904309386609489,0
"827",4,0.172983608240312,0
"828",1,0.319677686835578,0
"829",2,0.266073073742873,0
"830",4,0.160861699443514,0
"831",5,0.11841014087517,0
"832",4,0.00745815110299358,0
"833",1,0.00700242767698339,0
"834",2,0.220994862830112,0
"835",3,0.0935352635931478,0
"836",5,0.144283063886662,0
"837",2,0.438170557303492,0
"838",1,0.0101042220620191,0
"839",2,0.1363186409535,0
"840",2,0.00248513601664533,0
"841",3,0.179801078925131,0
"842",3,0.153807027185431,0
"843",1,1.46089670992685,1
"844",2,0.00360331841201384,0
"845",2,0.0207917840048325,0
"846",2,0.0782379282644235,0
"847",2,0.0982643300683424,1
"848",3,0.0292704498113374,0
"849",1,0.0238077556164036,0
"850",2,0.266610826947405,1
"851",3,0.0691082743997712,0
"852",3,0.00684744743352949,0
"853",1,0.296256881714087,0
"854",3,0.162581414049489,0
"855",5,0.000395433504966784,0
"856",1,0.166638795274365,0
"857",2,1.06038645812553,1
"858",1,0.118985683854871,0
"859",3,0.000227334597355573,0
"860",1,0.27458653550539,0
"861",2,0.0623537542693852,0
"862",1,0.0571861342073557,1
"863",2,0.0941363655415687,0
"864",1,0.0834274118126528,0
"865",2,0.653825984092713,1
"866",1,0.380969549644537,0
"867",1,0.00297119792784212,0
"868",1,0.676615922197226,1
"869",2,0.000117580275723653,0
"870",2,0.229869309143113,1
"871",3,0.0145633317198766,0
"872",1,0.0957784969351384,0
"873",3,0.122409213473933,0
"874",1,0.487249140688115,0
"875",2,0.3271846151516,0
"876",2,0.00569583396657397,0
"877",1,0.111918474921438,0
"878",1,0.0538240257268044,0
"879",4,0.0508465843911231,0
"880",2,0.0213505536277259,0
"881",2,0.10928789590279,0
"882",4,0.147342869197355,0
"883",1,0.459294262711264,1
"884",3,0.0640686660213511,0
"885",1,0.106785821636897,0
"886",2,0.0116532859439243,0
"887",1,0.0177467974314362,0
"888",1,0.0477514451221919,1
"889",2,0.336889024841432,1
"890",1,0.141442292538025,0
"891",2,0.457621457534955,0
"892",4,0.0268488756830679,0
"893",1,0.119671290752626,0
"894",2,0.0941118095022073,0
