"","V1","V2","V3"
"7",0.26,0.14,5.99999999999999
"8",0.26,0.16,5.99999999999999
"9",0.26,0.18,4.6
"10",0.26,0.2,4.5
"11",0.26,0.22,5.6
"12",0.26,0.24,5.5
"13",0.26,0.26,5.7
"14",0.26,0.28,4.9
"15",0.26,0.3,4.8
"16",0.26,0.32,5.1
"17",0.26,0.34,5.99999999999999
"18",0.26,0.36,6.89999999999999
"19",0.26,0.38,5.3
"20",0.26,0.4,6.39999999999999
"21",0.26,0.42,5.3
"22",0.26,0.44,5.7
"23",0.26,0.46,5.5
"24",0.26,0.48,6.99999999999999
"25",0.26,0.5,7.69999999999999
"26",0.26,0.52,6.69999999999999
"27",0.26,0.54,6.99999999999999
"28",0.26,0.56,7.09999999999999
"29",0.26,0.58,8.79999999999998
"30",0.26,0.6,10.3
"31",0.26,0.62,9.39999999999998
"32",0.26,0.64,9.39999999999998
"33",0.26,0.66,8.49999999999999
"34",0.26,0.68,12.6
"35",0.26,0.7,9.59999999999998
"36",0.26,0.72,12.9
"37",0.26,0.74,14.6
"38",0.26,0.76,14.3
"39",0.26,0.78,15.9
"40",0.26,0.8,19.4
"41",0.26,0.82,20.1
"42",0.26,0.84,23.9000000000001
"43",0.26,0.86,25.6000000000001
"44",0.26,0.88,35.9000000000002
"45",0.26,0.9,43.2000000000003
"46",0.26,0.92,51.5000000000005
"47",0.26,0.94,58.9000000000006
"48",0.26,0.96,70.2000000000003
"49",0.26,0.98,79.5999999999998
"","V1","V2","V3"
"1",0.28,0.02,6.09999999999999
"2",0.28,0.04,4.9
"3",0.28,0.06,5.9
"4",0.28,0.08,5.99999999999999
"5",0.28,0.1,4.6
"6",0.28,0.12,5.7
"7",0.28,0.14,4.6
"8",0.28,0.16,5.4
"9",0.28,0.18,6.69999999999999
"10",0.28,0.2,5.6
"11",0.28,0.22,4.4
"12",0.28,0.24,4.6
"13",0.28,0.26,5.6
"14",0.28,0.28,6.09999999999999
"15",0.28,0.3,5.9
"16",0.28,0.32,5.3
"17",0.28,0.34,4
"18",0.28,0.36,5.3
"19",0.28,0.38,6.09999999999999
"20",0.28,0.4,5.99999999999999
"21",0.28,0.42,6.99999999999999
"22",0.28,0.44,5.7
"23",0.28,0.46,6.19999999999999
"24",0.28,0.48,5.7
"25",0.28,0.5,8.69999999999999
"26",0.28,0.52,5.3
"27",0.28,0.54,9.19999999999998
"28",0.28,0.56,9.49999999999998
"29",0.28,0.58,8.59999999999999
"30",0.28,0.6,9.49999999999998
"31",0.28,0.62,10.5
"32",0.28,0.64,11.4
"33",0.28,0.66,11.3
"34",0.28,0.68,11
"35",0.28,0.7,13.5
"36",0.28,0.72,14.4
"37",0.28,0.74,15.4
"38",0.28,0.76,16.4
"39",0.28,0.78,17.7
"40",0.28,0.8,20.8
"41",0.28,0.82,20.7
"42",0.28,0.84,25.3000000000001
"43",0.28,0.86,29.6000000000002
"44",0.28,0.88,36.5000000000002
"45",0.28,0.9,43.0000000000003
"46",0.28,0.92,53.3000000000005
"47",0.28,0.94,62.6000000000006
"48",0.28,0.96,73.6000000000001
"49",0.28,0.98,78.0999999999998
"","V1","V2","V3"
"1",0.3,0.02,5.2
"2",0.3,0.04,4.5
"3",0.3,0.06,7.19999999999999
"4",0.3,0.08,4.1
"5",0.3,0.1,4
"6",0.3,0.12,5
"7",0.3,0.14,5.5
"8",0.3,0.16,5.4
"9",0.3,0.18,4.3
"10",0.3,0.2,5.3
"11",0.3,0.22,5.5
"12",0.3,0.24,6.49999999999999
"13",0.3,0.26,6.89999999999999
"14",0.3,0.28,4.9
"15",0.3,0.3,5.5
"16",0.3,0.32,4.8
"17",0.3,0.34,6.39999999999999
"18",0.3,0.36,4.9
"19",0.3,0.38,6.49999999999999
"20",0.3,0.4,5.9
"21",0.3,0.42,6.59999999999999
"22",0.3,0.44,7.49999999999999
"23",0.3,0.46,7.19999999999999
"24",0.3,0.48,6.59999999999999
"25",0.3,0.5,7.69999999999999
"26",0.3,0.52,9.49999999999998
"27",0.3,0.54,8.39999999999999
"28",0.3,0.56,11.8
"29",0.3,0.58,10.1
"30",0.3,0.6,11.3
"31",0.3,0.62,11.2
"32",0.3,0.64,12
"33",0.3,0.66,12.5
"34",0.3,0.68,12.8
"35",0.3,0.7,14
"36",0.3,0.72,13.5
"37",0.3,0.74,18
"38",0.3,0.76,18.8
"39",0.3,0.78,20.7
"40",0.3,0.8,21.9
"41",0.3,0.82,22.4
"42",0.3,0.84,25.9000000000001
"43",0.3,0.86,31.8000000000002
"44",0.3,0.88,37.6000000000003
"45",0.3,0.9,47.1000000000004
"46",0.3,0.92,53.2000000000005
"47",0.3,0.94,63.0000000000006
"48",0.3,0.96,72.7000000000001
"49",0.3,0.98,77.1999999999999
"","V1","V2","V3"
"1",0.32,0.02,6.09999999999999
"2",0.32,0.04,5.2
"3",0.32,0.06,5
"4",0.32,0.08,4.9
"5",0.32,0.1,5.8
"6",0.32,0.12,5.4
"7",0.32,0.14,4.7
"8",0.32,0.16,5.6
"9",0.32,0.18,5
"10",0.32,0.2,5.5
"11",0.32,0.22,5.3
"12",0.32,0.24,4.1
"13",0.32,0.26,4
"14",0.32,0.28,5.2
"15",0.32,0.3,5.4
"16",0.32,0.32,5.7
"17",0.32,0.34,5.4
"18",0.32,0.36,5.3
"19",0.32,0.38,6.39999999999999
"20",0.32,0.4,6.09999999999999
"21",0.32,0.42,6.89999999999999
"22",0.32,0.44,8.69999999999999
"23",0.32,0.46,7.09999999999999
"24",0.32,0.48,10.2
"25",0.32,0.5,9.69999999999998
"26",0.32,0.52,7.59999999999999
"27",0.32,0.54,7.99999999999999
"28",0.32,0.56,11.1
"29",0.32,0.58,11.6
"30",0.32,0.6,10.8
"31",0.32,0.62,12.2
"32",0.32,0.64,11.9
"33",0.32,0.66,14.1
"34",0.32,0.68,16.6
"35",0.32,0.7,16.3
"36",0.32,0.72,18
"37",0.32,0.74,18.6
"38",0.32,0.76,19.5
"39",0.32,0.78,23.4000000000001
"40",0.32,0.8,26.0000000000001
"41",0.32,0.82,26.7000000000001
"42",0.32,0.84,28.6000000000001
"43",0.32,0.86,35.0000000000002
"44",0.32,0.88,39.7000000000003
"45",0.32,0.9,45.6000000000004
"46",0.32,0.92,55.5000000000005
"47",0.32,0.94,62.9000000000006
"48",0.32,0.96,71.0000000000002
"49",0.32,0.98,79.2999999999998
"","V1","V2","V3"
"1",0.34,0.02,4.8
"2",0.34,0.04,4.6
"3",0.34,0.06,6.39999999999999
"4",0.34,0.08,5.2
"5",0.34,0.1,4.5
